,index,Area,Circ.,%Area,AR,Round,MinFeret,Area_std,Circ._std,%Area_std,AR_std,Round_std,MinFeret_std,Sample,Temperature_x,Denier,Flowrate,Spinning Speed,Name,n,95confidence,Unnamed: 1,Filename,SName,Zero Shear viscosity,Relaxation Time,Temperature_y,Gc,Gpps,Gps,SampleName,Ident,Polydispersity Index,Hollow
41,0,332.67560000000003,0.8568869565217389,73.05643478260869,1.157,0.8744000000000002,19.16806086956521,90.62081858683118,0.04999188797658081,3.965092260448333,0.13941179692840563,0.08612168054357232,3.3065027220083105,M5,210,2.5,0.41,1686.0,M5-210,115,0.7247036492049669,30.0,S5-210-PP-02072022 (1),S5,315.04317,0.0016,210,0.04169,0.91881,1.58393,M5,M5-210,2.39853,26.94356521739131
42,0,548.8332394366198,0.8717464788732394,73.8252676056338,1.0997323943661976,0.911422535211268,25.01570422535211,204.34418793150124,0.0264546611123145,2.255707275574221,0.05468741243166314,0.04311501626772973,4.617871950815088,M5,210,3.5,0.17,505.0,M5-210,71,0.5246982760975589,30.0,S5-210-PP-02072022 (1),S5,315.04317,0.0016,210,0.04169,0.91881,1.58393,M5,M5-210,2.39853,26.174732394366202
43,0,322.2662601626017,0.8288536585365852,73.34148780487807,1.1639756097560974,0.8664227642276421,18.03213821138211,232.84548847514057,0.04686668972050253,3.2876278965730705,0.11390206200112776,0.07602846836634604,6.509827148022787,M5,210,3.5,0.33,961.0,M5-210,123,0.5810134319073978,30.0,S5-210-PP-02072022 (1),S5,315.04317,0.0016,210,0.04169,0.91881,1.58393,M5,M5-210,2.39853,26.65851219512193
44,0,499.8906029411765,0.8320441176470587,73.51870588235295,1.1981470588235292,0.8417794117647055,23.000411764705877,187.58951447171964,0.05086400769025491,2.5789217870741004,0.1163623092162825,0.07553566827491744,4.610848606568571,M5,210,3.5,0.41,1206.0,M5-210,68,0.612970799396877,30.0,S5-210-PP-02072022 (1),S5,315.04317,0.0016,210,0.04169,0.91881,1.58393,M5,M5-210,2.39853,26.481294117647053
45,0,112.16983957219254,0.8372994652406424,86.01839037433156,1.145227272727273,0.8772326203208551,11.304334224598932,28.49254333798504,0.05224166518673293,1.6375195907841853,0.08110522873526026,0.05727996159291678,1.6079397682071628,M5,230,0.9,0.17,1884.0,M5-230,374,0.16596127961395596,32.0,S5_230_Sample1_01212022,S5,225.40883,0.00103,230,0.04607,0.94584,1.65672,M5,M5-230,2.17084,13.98160962566844
46,0,218.0821366120219,0.8560874316939893,86.22706557377053,1.0814153005464482,0.9260765027322401,16.057890710382512,46.43396188536302,0.03767418163741425,1.3290491710140588,0.042493595972486406,0.03565454897242691,1.7652163018694784,M5,230,1.75,0.17,968.0,M5-230,183,0.19256243780219426,32.0,S5_230_Sample1_01212022,S5,225.40883,0.00103,230,0.04607,0.94584,1.65672,M5,M5-230,2.17084,13.772934426229469
47,0,210.5574931506848,0.8733424657534247,81.59626940639271,1.074840182648402,0.9330319634703198,15.808844748858448,34.304197359647276,0.03120451295493261,1.5624714677835616,0.0607525212370955,0.04777320159005252,1.3970073104059992,M5,230,1.9,0.33,1822.0,M5-230,219,0.2069407931989559,32.0,S5_230_Sample1_01212022,S5,225.40883,0.00103,230,0.04607,0.94584,1.65672,M5,M5-230,2.17084,18.403730593607293
48,0,314.3196946564886,0.8424503816793897,85.50381679389314,1.0956106870228999,0.9167175572519086,19.156931297709928,76.32981304564404,0.054835027230700474,2.00502599945363,0.08039810297408805,0.05533232117212121,2.573888358079867,M5,230,2.5,0.17,678.0,M5-230,131,0.34335267248896373,32.0,S5_230_Sample1_01212022,S5,225.40883,0.00103,230,0.04607,0.94584,1.65672,M5,M5-230,2.17084,14.496183206106863
49,0,307.04537062937055,0.8554475524475522,81.26471328671327,1.1115244755244753,0.9028741258741254,18.80835664335665,47.90966363084615,0.03846137230339368,1.4983258809036173,0.0688011865447789,0.05288132702902077,1.6032282151764763,M5,230,2.5,0.33,1385.0,M5-230,143,0.2455807570733272,32.0,S5_230_Sample1_01212022,S5,225.40883,0.00103,230,0.04607,0.94584,1.65672,M5,M5-230,2.17084,18.735286713286726
50,0,315.29672656250017,0.8122265624999996,80.28529687500006,1.14578125,0.8773593750000004,18.987679687500002,38.84490813209351,0.08431607340098235,2.3279916468968818,0.09286531925151088,0.05795582547676217,1.4764712077452404,M5,230,2.5,0.41,1726.0,M5-230,128,0.4033039766162738,32.0,S5_230_Sample1_01212022,S5,225.40883,0.00103,230,0.04607,0.94584,1.65672,M5,M5-230,2.17084,19.714703124999943
51,0,369.00598165137615,0.8693486238532111,85.57072477064217,1.0450091743119267,0.9591834862385314,21.094366972477083,84.13321281323708,0.035070663097890274,1.785563983273132,0.0611908815848141,0.039208881537698935,2.5746957844768352,M5,230,3.5,0.17,484.0,M5-230,109,0.33521098295614443,32.0,S5_230_Sample1_01212022,S5,225.40883,0.00103,230,0.04607,0.94584,1.65672,M5,M5-230,2.17084,14.429275229357827
52,0,426.53127184465995,0.8700485436893206,81.61552427184463,1.0591165048543685,0.9449417475728152,22.643718446601927,60.37860789028274,0.029109454915979213,1.6201661730596244,0.031473082483251084,0.027535298288161102,1.6661708267377846,M5,230,3.5,0.33,989.0,M5-230,103,0.3128938444981808,32.0,S5_230_Sample1_01212022,S5,225.40883,0.00103,230,0.04607,0.94584,1.65672,M5,M5-230,2.17084,18.384475728155365
53,0,430.45259999999973,0.8398600000000002,80.20071,1.0685399999999996,0.9372300000000001,22.71933,50.74143241429576,0.06548776121296918,1.8288304718722526,0.04071220004277875,0.034494284404313354,1.4271677189737748,M5,230,3.5,0.41,1233.0,M5-230,100,0.3584507724869615,32.0,S5_230_Sample1_01212022,S5,225.40883,0.00103,230,0.04607,0.94584,1.65672,M5,M5-230,2.17084,19.79929
